order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city_order,quartier_order,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month,name,phone,registration_date,city_customer,quartier_customer,loyalty_score,client_actif
102381,CUST12070,2024-03-16 00:00:00,41.0,livré,,Yaounde,Melen,hygiene,40,0,Saturday,Saturday,2024-03,HONORÉ ABENA,636867482,2021-04-09,Bafoussam,Centre Ville,9.4,True
102382,CUST11371,2024-11-29 19:15:00,157.7,en_retard,8345.0,Bafoussam,Djeleng,restauration,36,19,Friday,Friday,2024-11,NKOLO Achille,624754064,2023-05-23,Douala,Bonamoussadi,9.7,True
102383,CUST11873,2023-01-18 00:00:00,73.0,livré,13360.0,Douala,Bonanjo,restauration,35,0,Wednesday,Wednesday,2023-01,NGONO Laurent,612550658,2024-06-12,Douala,Ndogpassi,13.1,True
102384,CUST11447,2023-07-23 10:48:00,36.5,livré,75421.0,Yaounde,Elig-Edzoa,vetement,36,10,Sunday,Sunday,2023-07,Kevin kollo,665833185,2023-05-30,Douala,Bonapriso,32.3,True
102385,CUST17173,2023-12-08 19:45:00,196.8,en_retard,5193.0,Douala,Ndogpassi,hygiene,37,19,Friday,Friday,2023-12,,,,,,,True
102386,CUST10600,2023-11-20 08:50:00,88.2,livré,53010.0,Douala,Ndogpassi,vetement,26,8,Monday,Monday,2023-11,Norbert OBAMA,673709724,2023-08-13,Douala,Makepe,9.9,True
102387,CUST11984,2023-02-24 09:42:00,26.4,annulé,7484.0,Yaounde,Etoudi,papeterie,31,9,Friday,Friday,2023-02,Bernard nkolo,635074182,2023-10-24,Bafoussam,Bamendzi,47.7,True
102388,CUST12059,2024-11-10 20:17:00,41.3,livré,13309.0,Douala,New-Bell,boisson,10,20,Sunday,Sunday,2024-11,Constant barka,00237679490594504689,2024-04-20,Douala,Ndokotti,29.0,True
102389,CUST10779,2024-10-09 13:02:00,19.7,annulé,11039.0,Douala,Bepanda,restauration,21,13,Tuesday,Wednesday,2024-10,Saidou BOUKAR,691917334,2021-04-17,Douala,Kotto,21.1,True
102390,CUST10914,2022-05-28 00:00:00,59.2,livré,15000.0,Douala,Ndokotti,boisson,27,0,Saturday,Saturday,2022-05,NKODO Viviane,698641164,2023-10-05,Douala,Ndog-Bong,89.1,True
102391,CUST11531,2022-02-28 11:57:00,22.5,annulé,7061.0,Douala,Yassa,hygiene,22,11,Monday,Monday,2022-02,GISÈLE OUMAROU,631127115,2024-06-22,Douala,Kotto,24.5,True
102392,CUST10482,2024-06-05 07:51:00,45.7,livré,7084.0,Douala,Kotto,produit frais,46,7,Wednesday,Wednesday,2024-06,Astride ESSAMA,656397338,2024-11-11,Yaounde,Nkol-Eton,82.1,True
102393,CUST11883,2023-03-05 11:12:00,23.1,livré,9770.0,Bafoussam,Bamendzi,restauration,1,11,Sunday,Sunday,2023-03,Gisèle BELINGA,641895531,2023-01-26,Yaounde,Messa,100.0,True
102394,CUST10359,2024-05-12 05:00:00,45.7,livré,40011.0,Bafoussam,Mossap,inconnu,40,5,Sunday,Sunday,2024-05,Patrick NKOUAM,619233013,2023-08-15,Bafoussam,Pefura,63.2,True
102395,CUST11029,2023-07-15 09:42:00,43.6,livré,5520.0,Douala,Yassa,produit frais,22,9,Saturday,Saturday,2023-07,Florent DJOKAM,669329732,2022-05-16,Douala,Ndokotti,72.7,True
102396,CUST11967,2024-01-21 21:52:00,22.9,livré,45003.0,Bafoussam,Tamdja,pharmacie,25,21,Sunday,Sunday,2024-01,Suzanne NJOH,643999198,2023-04-15,Douala,Akwa,62.9,True
102397,CUST10434,2024-11-16 19:21:00,115.4,livré,,Yaounde,Bastos,hygiene,21,19,Saturday,Saturday,2024-11,CONSTANT ABENA,630743797,2021-01-06,Yaounde,Emana,100.0,True
102398,CUST10096,2024-09-17 13:13:00,45.4,livré,10753.0,Yaounde,Nkol-Eton,pharmacie,7,13,Tuesday,Tuesday,2024-09,RÉGINE LOBE,663843426,2021-01-11,Douala,PK8,20.3,True
102399,CUST10676,2025-02-19 17:32:00,178.8,en_retard,10409.0,Douala,Nkolmesseng,epicerie,42,17,Wednesday,Wednesday,2025-02,Aurelie DJOUMESSI,671968116,2022-02-01,Douala,Beedi,60.3,True
102400,CUST11342,2024-03-17 00:00:00,222.4,en_retard,79246.0,Douala,PK8,vetement,26,0,Sunday,Sunday,2024-03,NDIKUM Christelle,622304198,2023-12-09,Yaounde,Mimboman,53.1,True
102401,CUST10710,2024-06-27 14:26:00,44.2,livré,5242.0,Yaounde,Madagascar,boisson,18,14,Thursday,Thursday,2024-06,CISSE Rodrigue,699853245,2024-09-24,Yaounde,Emana,37.7,True
102402,CUST10100,2023-09-25 10:25:00,28.5,livré,7745.0,Douala,Ndokotti,papeterie,7,10,Monday,Monday,2023-09,Chancelle mbassi,(+237)686125617,2021-10-05,Douala,Kotto,39.9,True
102403,CUST11532,2024-04-14 12:32:00,45.7,livré,5768.0,Yaounde,Mvog-Mbi,boisson,33,12,Sunday,Sunday,2024-04,Isabelle KEITA,659667685,2024-03-27,Douala,Village,52.3,True
102404,CUST90789,2024-04-30 11:43:00,45.7,en_retard,3939.0,Yaounde,Mimboman,produit frais,38,11,Tuesday,Tuesday,2024-04,,,,,,,False
102405,CUST10912,2023-09-10 22:20:00,39.1,livré,28922.0,Douala,Akwa,vetement,33,22,Monday,Sunday,2023-09,NADÈGE WAMBA,638323322,2023-07-13,Yaounde,Nlongkak,,True
102406,CUST10479,2024-03-26 20:25:00,28.9,livré,20050.0,Douala,Deido,articles menagers,25,20,Tuesday,Tuesday,2024-03,,,,,,,True
102407,CUST10680,2024-01-17 00:00:00,179.5,en_retard,8152.0,Yaounde,Briqueterie,epicerie,12,0,Wednesday,Wednesday,2024-01,DJOKAM Boris,660882459,2024-09-16,Yaounde,Nkol-Eton,36.3,True
102408,CUST10709,2023-04-07 17:27:00,64.0,livré,46973.0,Douala,Ngodi-Bakoko,pharmacie,41,17,Friday,Friday,2023-04,Larissa traore,673560289,2023-01-07,Bafoussam,Bamougoum,15.9,True
102409,CUST11955,2024-10-09 18:20:00,100.9,livré,48167.0,Yaounde,Essos,inconnu,16,18,Tuesday,Wednesday,2024-10,Prosper KENFACK,614963880,2021-11-25,Douala,Ndokotti,13.7,True
102410,CUST11330,2023-04-02 16:35:00,149.7,en_retard,5915.0,Douala,Deido,produit frais,24,16,Saturday,Sunday,2023-04,,,,,,,True
102411,CUST10020,2024-09-05 00:00:00,117.0,en_retard,10803.0,Douala,Bonanjo,restauration,6,0,Thursday,Thursday,2024-09,Hervé djokam,685329037,2022-10-10,Yaounde,Mendong,27.5,True
102412,CUST11088,2025-02-13 06:54:00,37.5,livré,9794.0,Douala,Bali,restauration,3,6,Thursday,Thursday,2025-02,Pierre NGUEFACK,675007200,2024-01-12,Douala,Ndogpassi,,True
102413,CUST12065,2023-05-21 00:00:00,15.8,livré,4998.0,Bafoussam,Fomekoua,restauration,16,0,Sunday,Sunday,2023-05,Alain BELINGA,669897763,2023-05-12,Yaounde,Bastos,15.1,True
102414,CUST10543,2024-12-27 10:27:00,51.2,livré,5851.0,Yaounde,Emana,produit frais,3,10,Friday,Friday,2024-12,Rémi ndjock,698429450,2021-04-05,Douala,Beedi,21.0,True
102415,CUST11816,2024-01-17 00:00:00,45.7,livré,120000.0,Douala,Kotto,vetement,34,0,Wednesday,Wednesday,2024-01,BALDE Nadège,647818761,2023-03-30,Douala,Bepanda,37.7,True
102416,CUST11973,2024-06-19 00:00:00,45.7,livré,-904.0,Douala,PK12,inconnu,6,0,Wednesday,Wednesday,2024-06,Josephine NGUEFACK,616416148,2021-11-16,Yaounde,Mokolo,30.9,True
102417,CUST11084,2025-11-01 14:41:00,42.7,livré,11547.0,Douala,New-Bell,epicerie,24,14,Saturday,Saturday,2025-11,MIREILLE HASSAN,675718414,2022-01-01,Yaounde,Santa Barbara,54.8,True
102418,CUST11039,2022-07-10 00:00:00,94.6,en_retard,10604.0,Bafoussam,Mossap,epicerie,44,0,Sunday,Sunday,2022-07,ENGOLO Patrick,613874790,2021-12-15,Douala,Ndokotti,54.9,True
102419,CUST11784,2024-10-13 11:03:00,56.7,livré,18000.0,Yaounde,Ngoa-Ekele,restauration,43,11,Sunday,Sunday,2024-10,Céline belinga,680669879,2024-02-13,Douala,Bali,23.6,True
102420,CUST17138,2022-11-15 14:09:00,30.7,livré,9172.0,Douala,Deido,restauration,12,14,Tuesday,Tuesday,2022-11,achille EBOUELE,657123808,2021-09-17,Douala,Mboppi,,True
102421,CUST10437,2022-12-29 21:31:00,41.1,livré,25000.0,Douala,Ngodi-Bakoko,inconnu,23,21,Thursday,Thursday,2022-12,Didier BILONG,633763566,2023-06-13,Yaounde,Briqueterie,84.3,True
102422,CUST11427,2023-09-24 06:30:00,31.8,livré,15000.0,Douala,Ndog-Bong,boisson,46,6,Sunday,Sunday,2023-09,Didier ENGOLO,690180577,2023-09-09,Bafoussam,Fomekoua,10.1,True
102423,CUST10296,2024-01-23 10:27:00,44.4,livré,248149.0,Douala,Bonanjo,electronique,27,10,Tuesday,Tuesday,2024-01,Oumar ESSAMA,635487660,2024-01-14,Douala,Yassa,47.7,True
102424,CUST11878,2025-03-03 00:00:00,108.5,en_retard,24033.0,Yaounde,Jouvence,inconnu,35,0,Monday,Monday,2025-03,SUZANNE ATEBA,691722503,2023-12-20,Douala,Bonamoussadi,44.0,True
102425,CUST17172,2024-11-29 18:46:00,5.0,annulé,15000.0,Douala,Ndogpassi,papeterie,17,18,Friday,Friday,2024-11,Rabi NGUEFACK,666661351,2024-10-25,Douala,Kotto,19.4,True
102426,CUST90897,2024-11-09 18:12:00,45.7,livré,4966.0,Douala,Ngodi-Bakoko,restauration,28,18,Wednesday,Saturday,2024-11,,,,,,,True
102427,CUST11546,2025-01-05 00:00:00,73.3,livré,,Douala,PK12,inconnu,2,0,Sunday,Sunday,2025-01,Margot mvondo,698843907,2024-07-30,Yaounde,Essos,91.5,True
102428,CUST11347,2025-06-02 14:58:00,42.8,livré,37832.0,Douala,Bonamoussadi,inconnu,27,14,Thursday,Monday,2025-06,Paul BARKA,690147573,2024-10-06,Bafoussam,Djeleng,12.5,True
102429,CUST11941,2023-05-16 15:31:00,92.9,en_retard,42459.0,Douala,Makepe,pharmacie,35,15,Tuesday,Tuesday,2023-05,MONGO Jules,627905932,2022-08-18,Bafoussam,Kamkop,59.3,True
102430,CUST10876,2024-07-14 00:00:00,35.2,livré,357818.0,Douala,Nyalla,electronique,39,0,Sunday,Sunday,2024-07,ALEXIS TOURE,625312516,2021-12-09,Yaounde,Bastos,41.5,True
102431,CUST17207,2023-10-21 11:23:00,117.7,en_retard,12084.0,Yaounde,Mvog-Mbi,restauration,27,11,Saturday,Saturday,2023-10,ntongo Marie,658140388,2021-07-07,Yaounde,Briqueterie,22.8,True
102432,CUST10002,2023-02-09 08:20:00,226.3,en_retard,149786.0,Yaounde,Ngoa-Ekele,electronique,21,8,Saturday,Thursday,2023-02,Evelyne DIALLO,613356886,2022-01-02,Douala,Bonapriso,30.9,True
102433,CUST10638,2023-12-23 18:12:00,97.6,livré,14838.0,Douala,Kotto,epicerie,21,18,Saturday,Saturday,2023-12,Lydie etoa,612621534,2021-12-13,Yaounde,Bastos,59.3,True
102434,CUST10710,2024-06-30 10:15:00,45.0,livré,17414.0,Douala,Logbessou,epicerie,12,10,Sunday,Sunday,2024-06,CISSE Rodrigue,699853245,2024-09-24,Yaounde,Emana,37.7,True
102435,CUST90012,2023-10-16 13:55:00,122.3,en_retard,42906.0,Yaounde,Obili,pharmacie,42,13,Monday,Monday,2023-10,,,,,,,False
102436,CUST11333,2024-12-03 11:00:00,45.7,livré,500000.0,Yaounde,Jouvence,electronique,21,11,Tuesday,Tuesday,2024-12,Pierre TALLA,683076970,2022-05-30,Douala,PK12,25.3,True
102437,CUST10432,2023-08-16 00:00:00,67.3,livré,23628.0,Douala,Logbessou,inconnu,25,0,Wednesday,Wednesday,2023-08,Fatoumata TCHOUPO,664543049,2022-03-02,Bafoussam,Tougang,37.6,True
102438,CUST90416,2024-10-21 10:50:00,43.0,livré,5448.0,Douala,Mboppi,boisson,11,10,Monday,Monday,2024-10,,,,,,,False
102439,CUST17134,2022-10-26 12:45:00,37.6,livré,18766.0,Bafoussam,Lekie,epicerie,36,12,Wednesday,Wednesday,2022-10,nkolo Ibrahim,617869910,2022-11-26,Douala,Mboppi,52.6,True
102440,CUST11149,2023-04-30 18:58:00,86.0,livré,12000.0,Yaounde,Nkol-Eton,produit frais,26,18,Sunday,Sunday,2023-04,ASSOUMOU Isabelle,668246664,2023-12-09,Douala,Ndog-Bong,28.1,True
102441,CUST10509,2023-12-28 00:00:00,43.2,livré,67388.0,Douala,Nyalla,vetement,2,0,Thursday,Thursday,2023-12,Eric MAROUF,00237651511484741426,2023-12-15,Douala,Nyalla,52.7,True
102442,CUST90351,2023-04-04 00:00:00,45.7,livré,17120.0,Yaounde,Mimboman,inconnu,39,0,Tuesday,Tuesday,2023-04,,,,,,,True
102443,CUST17283,2022-10-03 21:52:00,122.0,en_retard,304890.0,Douala,Ndog-Bong,electronique,33,21,Monday,Monday,2022-10,hervé CAMARA,642775624,2024-10-11,Douala,Logbessou,60.1,True
102444,CUST17335,2023-11-19 08:43:00,266.6,en_retard,1674.0,Douala,Village,produit frais,40,8,Sunday,Sunday,2023-11,fofana Prosper,645630292,2024-08-17,Douala,Ngodi-Bakoko,51.4,True
102445,CUST11823,2022-12-29 00:00:00,13.4,annulé,14444.0,Bafoussam,Kamkop,epicerie,17,0,Thursday,Thursday,2022-12,Honoré KENFACK,(+237)691156554,2024-04-12,Douala,Village,84.9,True
102446,CUST10125,2025-03-14 18:43:00,216.5,en_retard,19904.0,Douala,Village,inconnu,12,18,Friday,Friday,2025-03,Rodrigue AKONO,(+237)616323852,2022-12-04,Douala,PK8,,True
102447,CUST10726,2024-08-05 19:29:00,124.5,en_retard,11079.0,Douala,Logbessou,inconnu,36,19,Wednesday,Monday,2024-08,MODIBO ABOUNA,651870192,2023-12-27,Bafoussam,Ndiengdam,54.0,True
102448,CUST17120,2022-08-31 00:00:00,86.9,livré,61052.0,Yaounde,Etoudi,pharmacie,2,0,Wednesday,Wednesday,2022-08,Paul SIDIBE,684384510,2023-02-06,Yaounde,Nkomo,11.0,True
102449,CUST11293,2024-05-02 00:00:00,58.0,livré,86483.0,Douala,Ndog-Bong,vetement,42,0,Thursday,Thursday,2024-05,CHANCELLE NDJOCK,695282470,2024-11-21,Douala,Bonabéri,55.0,True
102450,CUST17266,2022-03-31 19:08:00,45.6,livré,2413.0,Douala,Bonamoussadi,hygiene,12,19,Thursday,Thursday,2022-03,,,,,,,True
102451,CUST11483,2022-08-12 21:28:00,35.4,livré,50000.0,Douala,Ndogpassi,inconnu,14,21,Friday,Friday,2022-08,Hervé ELA,687566910,2022-09-21,Douala,Yassa,77.8,True
102452,CUST10762,2024-11-24 20:38:00,53.8,livré,8290.0,Yaounde,Nlongkak,restauration,29,20,Sunday,Sunday,2024-11,NDZANA Sophie,697302916,2022-08-14,Yaounde,Biyem-Assi,17.1,True
102453,CUST10338,2024-03-04 12:22:00,45.1,livré,6920.0,Douala,Village,boisson,21,12,Monday,Monday,2024-03,Denise NGWA,642035886,2021-04-21,Yaounde,Etoudi,,True
102454,CUST11360,2025-03-14 06:33:00,45.7,en_cours,17306.0,Yaounde,Nkomo,epicerie,41,6,Friday,Friday,2025-03,Rémi EPEE,00237641272553223911,2024-07-22,Yaounde,Madagascar,,True
102455,CUST11202,2023-03-23 08:33:00,76.1,livré,5090.0,Douala,Akwa,boisson,28,8,Thursday,Thursday,2023-03,Kevin sow,636738452,2021-05-30,Douala,Mboppi,48.8,True
102456,CUST10000,2024-05-20 00:00:00,41.3,livré,,Yaounde,Tsinga,pharmacie,28,0,Monday,Monday,2024-05,NGOUFO Aminata,695822412,2021-08-24,Yaounde,Mimboman,8.7,True
102457,CUST12084,2022-02-26 21:51:00,98.1,en_retard,-653.0,Bafoussam,Bamendzi,restauration,41,21,Saturday,Saturday,2022-02,Gustave MBASSI,648971765,2022-07-09,Yaounde,Essos,33.6,True
102458,CUST11908,2024-05-26 16:40:00,27.8,livré,8131.0,Douala,Cité des Palmiers,boisson,44,16,Sunday,Sunday,2024-05,Laurent ONANA,642287985,2023-05-01,Douala,Kotto,14.3,True
102459,CUST12011,2023-09-08 13:59:00,44.8,livré,6381.0,Yaounde,Melen,papeterie,9,13,Friday,Friday,2023-09,Evelyne DIALLO,670012727,2022-05-30,Douala,Bonapriso,100.0,True
102460,CUST10579,2023-09-11 18:32:00,45.7,livré,41923.0,Douala,Beedi,vetement,10,18,Thursday,Monday,2023-09,Aurelie OYONO,679519112,2022-01-24,Douala,Bepanda,43.6,True
102461,CUST11011,2023-10-06 15:52:00,36.4,livré,5794.0,Douala,Cité des Palmiers,boisson,8,15,Friday,Friday,2023-10,SAIDOU AMOUGOU,00237652213778433020,2024-03-22,Yaounde,Elig-Edzoa,57.6,True
102462,CUST17185,2024-05-14 18:03:00,45.7,en_cours,82324.0,Douala,Bali,electronique,25,18,Tuesday,Tuesday,2024-05,Wilfried ATEBA,690070438,2023-01-10,Douala,Bepanda,19.7,True
102463,CUST11914,2022-05-19 00:00:00,20.4,livré,31025.0,Douala,Ndogpassi,vetement,24,0,Thursday,Thursday,2022-05,TOURE Solange,621490910,2024-05-24,Yaounde,Mvog-Mbi,,True
102464,CUST10659,2023-06-19 11:34:00,23.9,livré,17676.0,Douala,Nkolmesseng,restauration,38,11,Monday,Monday,2023-06,Sophie MBOA,(+237)699774697,2024-12-26,Douala,Yassa,44.5,True
102465,CUST10013,2022-07-24 19:15:00,45.7,livré,,Douala,Ndokotti,epicerie,6,19,Sunday,Sunday,2022-07,Nadine ISSA,613999315,2021-06-14,Bafoussam,Baham-Route,39.0,True
102466,CUST10754,2022-11-08 18:59:00,58.4,livré,15391.0,Yaounde,Mokolo,inconnu,18,18,Thursday,Tuesday,2022-11,Eric OBAMA,(+237)668186525,2022-02-22,Yaounde,Messa,,True
102467,CUST10933,2023-10-08 09:02:00,18.3,livré,6144.0,Douala,Deido,restauration,28,9,Sunday,Sunday,2023-10,DIBOTI Larissa,619553585,2023-08-06,Douala,Makepe,13.6,True
102468,CUST11208,2024-11-15 12:27:00,25.8,livré,26121.0,Douala,Makepe,articles menagers,14,12,Friday,Friday,2024-11,FEUDJIO Larissa,686762164,2022-02-03,Douala,Logbessou,76.7,True
102469,CUST10981,2024-08-14 21:22:00,19.6,livré,10012.0,Douala,Bali,restauration,39,21,Wednesday,Wednesday,2024-08,Boris ABOUNA,(+237)633513701,2024-03-23,Bafoussam,Lekie,,True
102470,CUST11872,2024-03-10 00:00:00,45.7,livré,6176.0,Douala,PK12,restauration,1,0,Sunday,Sunday,2024-03,Laure ABENA,620633503,2021-09-21,Bafoussam,Ndiengdam,46.9,True
102471,CUST11861,2024-03-02 00:00:00,44.0,livré,17301.0,Douala,Yassa,restauration,23,0,Saturday,Saturday,2024-03,Astride CISSE,655001909,2022-09-18,Yaounde,Ngoa-Ekele,10.4,True
102472,CUST11336,2022-09-25 00:00:00,27.8,livré,49534.0,Douala,PK12,inconnu,29,0,Sunday,Sunday,2022-09,Sandrine MINLO,618126895,2024-04-30,Yaounde,Nkol-Eton,61.5,True
102473,CUST17223,2024-04-11 00:00:00,39.5,livré,37342.0,Douala,Bali,pharmacie,2,0,Thursday,Thursday,2024-04,,,,,,,True
102474,CUST11333,2024-08-19 21:02:00,57.1,livré,47757.0,Yaounde,Mokolo,pharmacie,5,21,Monday,Monday,2024-08,Pierre TALLA,683076970,2022-05-30,Douala,PK12,25.3,True
102475,CUST11682,2024-11-02 00:00:00,45.4,livré,9032.0,Douala,Beedi,inconnu,5,0,Saturday,Saturday,2024-11,Laurent KENFACK,659491122,2022-06-04,Yaounde,Messa,26.8,True
102476,CUST10748,2023-12-03 13:26:00,38.4,livré,4073.0,Yaounde,Obili,epicerie,7,13,Sunday,Sunday,2023-12,Abdou MFOU,696911784,2024-02-18,Yaounde,Messa,100.0,True
102477,CUST11524,2023-01-01 16:46:00,8.8,annule,11111.0,Yaounde,Jouvence,restauration,43,16,Sunday,Sunday,2023-01,Paul kamga,622315507,2023-10-31,Douala,Ndogpassi,29.7,True
102478,CUST11481,2024-03-11 15:11:00,36.0,livré,6344.0,Douala,Logbessou,papeterie,25,15,Sunday,Monday,2024-03,,,,,,,True
102479,CUST10220,2022-05-29 00:00:00,45.7,en_cours,27028.0,Douala,PK8,pharmacie,15,0,Sunday,Sunday,2022-05,,,,,,,True
102480,CUST11131,2024-01-03 11:24:00,31.7,livré,,Douala,Bali,electronique,1,11,Wednesday,Wednesday,2024-01,Franck tchiemegni,(+237)663349308,2024-06-10,Yaounde,Nlongkak,20.2,True
102481,CUST11102,2025-03-09 10:41:00,28.6,livré,13420.0,Douala,Logbessou,restauration,26,10,Sunday,Sunday,2025-03,FOTSO Franck,(+237)615858241,2021-05-25,Douala,Bonapriso,18.9,True
102482,CUST17234,2024-08-13 09:00:00,27.1,livré,5602.0,Douala,Bonanjo,epicerie,2,9,Tuesday,Tuesday,2024-08,Honoré TRAORE,00237694951883851267,2022-05-29,Douala,Mboppi,30.7,True
102483,CUST11107,2024-10-20 11:03:00,45.7,en_retard,10802.0,Douala,Ngodi-Bakoko,boisson,22,11,Sunday,Sunday,2024-10,VIVIANE TAKAM,699078806,2023-06-03,Douala,Deido,47.9,True
102484,CUST11472,2023-04-11 14:37:00,38.2,livré,4937.0,Douala,Nyalla,produit frais,8,14,Tuesday,Tuesday,2023-04,Rodrigue MENDO,626405605,2024-05-13,Yaounde,Messa,100.0,True
102485,CUST17100,2025-01-02 18:46:00,66.1,livré,20947.0,Yaounde,Mvog-Mbi,cosmetique,38,18,Saturday,Thursday,2025-01,Rabi ETOUNDI,637542226,2023-06-17,Douala,Yassa,100.0,True
102486,CUST10787,2024-04-24 00:00:00,21.4,livré,8145.0,Bafoussam,Lekie,restauration,14,0,Wednesday,Wednesday,2024-04,Hervé ndoumbe,675437844,2023-04-03,Douala,Bonapriso,70.5,True
102487,CUST11941,2022-03-24 00:00:00,41.9,livré,18000.0,Douala,Kotto,restauration,22,0,Thursday,Thursday,2022-03,MONGO Jules,627905932,2022-08-18,Bafoussam,Kamkop,59.3,True
102488,CUST11264,2023-04-25 08:43:00,45.7,livré,12000.0,Yaounde,Nkomo,produit frais,41,8,Tuesday,Tuesday,2023-04,Ibrahim DOUMBIA,628892086,2022-12-08,Yaounde,Tsinga,39.8,True
102489,CUST11600,2023-11-18 00:00:00,43.5,livré,80000.0,Douala,Bali,pharmacie,13,0,Saturday,Saturday,2023-11,Stéphane FOFANA,667617561,2022-02-05,Yaounde,Mimboman,51.5,True
102490,CUST10506,2022-09-13 08:50:00,225.7,en_retard,17159.0,Yaounde,Nkol-Eton,pharmacie,42,8,Tuesday,Tuesday,2022-09,Régine talla,(+237)626726926,2023-01-06,Douala,Akwa,72.5,True
102491,CUST10505,2024-10-28 00:00:00,34.4,livré,10193.0,Douala,Yassa,inconnu,36,0,Monday,Monday,2024-10,Bernard ndoumbe,699038359,2024-12-26,Douala,Ndogpassi,53.3,True
102492,CUST11242,2024-01-28 10:41:00,41.7,livré,4490.0,Douala,Ndokotti,produit frais,44,10,Sunday,Sunday,2024-01,Guy nkolo,658970845,2023-02-15,Douala,Ngodi-Bakoko,22.1,True
102493,CUST11913,2023-01-09 20:18:00,36.8,livré,15124.0,Douala,PK12,articles menagers,9,20,Friday,Monday,2023-01,Moussa marouf,00237699686286232316,2023-11-17,Douala,PK12,40.0,True
102494,CUST10963,2024-01-31 14:51:00,44.2,livré,8638.0,Douala,PK8,produit frais,31,14,Wednesday,Wednesday,2024-01,ASTRIDE MBASSI,676276072,2023-11-23,Douala,Ndokotti,9.7,True
102495,CUST11360,2025-05-03 09:10:00,17.0,annulé,124686.0,Douala,Bali,electronique,27,9,Wednesday,Saturday,2025-05,Rémi EPEE,00237641272553223911,2024-07-22,Yaounde,Madagascar,,True
102496,CUST11505,2024-06-05 18:24:00,45.7,livré,28373.0,Bafoussam,Fomekoua,cosmetique,37,18,Wednesday,Wednesday,2024-06,Gisèle NKOUAM,691737913,2021-06-22,Douala,Ndogpassi,17.7,True
102497,CUST11397,2025-03-08 22:44:00,45.7,en_cours,2775.0,Bafoussam,Pefura,produit frais,23,22,Saturday,Saturday,2025-03,MOUSSA MVONDO,639735904,2023-06-24,Yaounde,Omnisport,41.3,True
102498,CUST10380,2023-01-22 08:44:00,163.5,retard,10404.0,Yaounde,Mimboman,restauration,4,8,Sunday,Sunday,2023-01,NJIEMOUN Estelle,684252420,2021-12-22,Yaounde,Efoulan,18.6,True
102499,CUST17133,2023-06-07 00:00:00,142.4,en_retard,36063.0,Yaounde,Tsinga,pharmacie,47,0,Wednesday,Wednesday,2023-06,,,,,,,True
102500,CUST10724,2025-01-29 19:17:00,45.7,en_retard,3804.0,Yaounde,Biyem-Assi,produit frais,1,19,Wednesday,Wednesday,2025-01,FLORE ESSAMA,687669750,2021-12-13,Douala,Mboppi,59.1,True
102501,CUST17269,2023-09-25 14:30:00,37.9,livré,,Douala,Ndokotti,produit frais,7,14,Monday,Monday,2023-09,,,,,,,True
102502,CUST10453,2023-08-29 18:39:00,45.7,livré,8570.0,Douala,Akwa,epicerie,18,18,Tuesday,Tuesday,2023-08,CAMARA Gustave,671780854,2021-03-26,Douala,Bonabéri,42.2,True
102503,CUST10758,2024-03-16 00:00:00,185.9,en_retard,5505.0,Douala,Bonapriso,restauration,29,0,Saturday,Saturday,2024-03,Yvette MAROUF,630534124,2021-10-11,Yaounde,Elig-Edzoa,10.3,True
102504,CUST17325,2023-10-13 17:37:00,61.8,livré,35920.0,Douala,Kotto,inconnu,20,17,Friday,Friday,2023-10,,,,,,,True
102505,CUST11063,2023-08-01 07:01:00,61.7,livré,38443.0,Bafoussam,Famla,pharmacie,27,7,Tuesday,Tuesday,2023-08,AURELIE MONGO,642713008,2022-01-11,Douala,Nyalla,48.7,True
102506,CUST11462,2024-03-05 08:40:00,45.7,en cours,3496.0,Bafoussam,Mossap,papeterie,11,8,Tuesday,Tuesday,2024-03,TCHOUPO Sandrine,(+237)622960658,2024-08-12,Yaounde,Efoulan,7.4,True
102507,CUST17308,2024-07-03 00:00:00,29.0,livré,36029.0,Douala,Nkolmesseng,inconnu,13,0,Wednesday,Wednesday,2024-07,Franck ELA,(+237)682828034,2021-12-28,Bafoussam,Lekie,49.5,True
102508,CUST11923,2024-12-02 11:11:00,43.3,livré,14058.0,Douala,Nyalla,restauration,22,11,Monday,Monday,2024-12,Raoul TALLA,(+237)612729224,2023-07-17,Douala,PK12,,True
102509,CUST10209,2024-04-29 11:38:00,26.0,livré,22356.0,Douala,New-Bell,articles menagers,16,11,Monday,Monday,2024-04,Joël ela,(+237)655377076,2022-06-04,Douala,Yassa,34.3,True
102510,CUST11834,2024-09-18 00:00:00,5.0,annulé,5251.0,Douala,Nkolmesseng,restauration,4,0,Wednesday,Wednesday,2024-09,RODRIGUE ABOUNA,648260510,2024-12-17,Yaounde,Nkol-Eton,12.4,True
102511,CUST12032,2024-01-02 23:38:00,94.8,en retard,15703.0,Douala,Yassa,epicerie,5,23,Thursday,Tuesday,2024-01,MARCEL ASSOUMOU,641674763,2023-02-01,Yaounde,Tsinga,38.2,True
102512,CUST17177,2024-11-15 10:07:00,29.6,livré,36686.0,Yaounde,Essos,pharmacie,7,10,Friday,Friday,2024-11,,,,,,,True
102513,CUST11796,2024-05-11 00:00:00,45.7,livré,19967.0,Yaounde,Mimboman,pharmacie,29,0,Saturday,Saturday,2024-05,Khadija SOW,(+237)632218290,2023-10-14,Yaounde,Jouvence,7.5,True
